Plant,ClubPlants,Cluster,SubCLuster,TruckType,Destination,operator,Part,Date,,,,,Plant,1150,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG2,6,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400024,EAST INDIA,SG2,10,,,,,,,,,,,,,,,,
1150,1150/1180,E4,E4,32 MA,6053,VARUNA,SG1,5,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,NSTCL,SG2,9,,,,,,,,,,,,,,,,
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG2,6,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DRS,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4003,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,4002,DGFC,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,MAHAVEERA,SG1,5,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400021,APML,SG2,8,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,5050,DRS,SG1,5,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG1,4,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,MEGA,SG1,2,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG1,5,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,NSTCL,SG1,2,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG1,5,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,E4,E4,32 MA,6053,KTC,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,4,,,,,,,,,,,,,,,,
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,3,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,APML,SG2,10,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,MEGA,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,10,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG2,7,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DRS,SG2,8,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG2,8,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,6,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG2,8,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG2,7,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,EAST INDIA,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,9,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,NSTCL,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG2,10,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG1,5,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,5,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,MAHAVEERA,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,2,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DBRC,SG1,3,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG2,10,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,RCI,SG1,5,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG2,6,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG2,6,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG2,8,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,GNANABELLA,SG2,6,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DBRC,SG2,10,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG2,7,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,APML,SG1,2,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,7,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,ILAN,SG1,1,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG1,2,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DRS,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,2,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,APML,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG2,9,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,7,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,GNANABELLA,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,8,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,10,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,APML,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DRS,SG2,6,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG2,10,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG2,6,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,5,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,1,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,MEGA,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG1,3,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DRS,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,MEGA,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG2,9,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,8,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG2,6,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,DRS,SG1,5,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,4,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,GNANABELLA,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,5,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG1,1,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,GNANABELLA,SG2,7,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,9,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,10,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,6,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG1,1,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG2,8,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,3,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,GNANABELLA,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,9,,,,,,,,,,,,,,,,
1170,1170/1190,S1,S1_1,18 FT,4000,GNANABELLA,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG2,7,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG2,10,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,2,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,INDOARYA,SG2,9,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,6,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,8,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,4,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,10,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,2,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,4,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,7,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,8,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,4,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,2,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,3,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,5,,,,,,,,,,,,,,,,
